
#
#     pipeline filter FreqDriftCorr
#     FreqDrift=-5.13133 Hz/s
#     Initial FqOffset = -72.9323 Hz, delay to reference = 14.2131 s
#
FreqOffs for scan 241: -107.312 at time 20.9131
FreqOffs for scan 242: -107.813 at time 21.0108
FreqOffs for scan 243: -107.823 at time 21.0126
FreqOffs for scan 244: -107.825 at time 21.0132
FreqOffs for scan 245: -107.828 at time 21.0137
FreqOffs for scan 246: -107.831 at time 21.0143
FreqOffs for scan 247: -107.834 at time 21.0148
FreqOffs for scan 248: -108.392 at time 21.1235
FreqOffs for scan 249: -108.401 at time 21.1253
FreqOffs for scan 250: -108.404 at time 21.1259
FreqOffs for scan 251: -108.407 at time 21.1264
FreqOffs for scan 252: -108.411 at time 21.1272
FreqOffs for scan 253: -108.413 at time 21.1277
FreqOffs for scan 254: -108.915 at time 21.2256
FreqOffs for scan 255: -108.925 at time 21.2274
FreqOffs for scan 256: -108.928 at time 21.228
FreqOffs for scan 257: -108.932 at time 21.2288
FreqOffs for scan 258: -108.935 at time 21.2293
FreqOffs for scan 259: -108.937 at time 21.2299
FreqOffs for scan 260: -109.494 at time 21.3383
FreqOffs for scan 261: -109.513 at time 21.342
FreqOffs for scan 262: -109.516 at time 21.3426
FreqOffs for scan 263: -109.518 at time 21.3431
FreqOffs for scan 264: -109.521 at time 21.3436
FreqOffs for scan 265: -109.524 at time 21.3442
FreqOffs for scan 266: -110.017 at time 21.4403
FreqOffs for scan 267: -110.029 at time 21.4426
FreqOffs for scan 268: -110.032 at time 21.4432
FreqOffs for scan 269: -110.035 at time 21.4438
FreqOffs for scan 270: -110.038 at time 21.4444
FreqOffs for scan 271: -110.041 at time 21.445
FreqOffs for scan 272: -110.596 at time 21.5531
FreqOffs for scan 273: -110.606 at time 21.5551
FreqOffs for scan 274: -110.609 at time 21.5557
FreqOffs for scan 275: -110.612 at time 21.5563
FreqOffs for scan 276: -110.615 at time 21.5569
FreqOffs for scan 277: -110.618 at time 21.5575
FreqOffs for scan 278: -111.119 at time 21.6551
FreqOffs for scan 279: -111.128 at time 21.6568
FreqOffs for scan 280: -111.132 at time 21.6575
FreqOffs for scan 281: -111.135 at time 21.6581
FreqOffs for scan 282: -111.138 at time 21.6586
FreqOffs for scan 283: -111.141 at time 21.6592
FreqOffs for scan 284: -111.698 at time 21.7678
FreqOffs for scan 285: -111.707 at time 21.7696
FreqOffs for scan 286: -111.712 at time 21.7705
FreqOffs for scan 287: -111.715 at time 21.7711
FreqOffs for scan 288: -111.718 at time 21.7717
FreqOffs for scan 289: -111.721 at time 21.7724
FreqOffs for scan 290: -112.221 at time 21.8697
FreqOffs for scan 291: -112.23 at time 21.8715
FreqOffs for scan 292: -112.233 at time 21.8722
FreqOffs for scan 293: -112.236 at time 21.8728
FreqOffs for scan 294: -112.239 at time 21.8733
FreqOffs for scan 295: -112.242 at time 21.8739
FreqOffs for scan 296: -112.8 at time 21.9825
FreqOffs for scan 297: -112.809 at time 21.9844
FreqOffs for scan 298: -112.813 at time 21.9851
FreqOffs for scan 299: -112.816 at time 21.9857
FreqOffs for scan 300: -112.819 at time 21.9863
FreqOffs for scan 301: -112.822 at time 21.9869
FreqOffs for scan 302: -113.323 at time 22.0845
FreqOffs for scan 303: -113.332 at time 22.0863
FreqOffs for scan 304: -113.336 at time 22.087
FreqOffs for scan 305: -113.339 at time 22.0876
FreqOffs for scan 306: -113.342 at time 22.0882
FreqOffs for scan 307: -113.345 at time 22.0888
FreqOffs for scan 308: -113.899 at time 22.1969
FreqOffs for scan 309: -113.903 at time 22.1976
FreqOffs for scan 310: -113.904 at time 22.1978
FreqOffs for scan 311: -113.905 at time 22.198
FreqOffs for scan 312: -113.906 at time 22.1982
FreqOffs for scan 313: -113.907 at time 22.1984
FreqOffs for scan 314: -114.423 at time 22.2989
FreqOffs for scan 315: -114.426 at time 22.2995
FreqOffs for scan 316: -114.427 at time 22.2997
FreqOffs for scan 317: -114.428 at time 22.2999
FreqOffs for scan 318: -114.429 at time 22.3001
FreqOffs for scan 319: -114.43 at time 22.3003
FreqOffs for scan 320: -115.004 at time 22.4122
FreqOffs for scan 321: -115.013 at time 22.414
FreqOffs for scan 322: -115.016 at time 22.4145
FreqOffs for scan 323: -115.019 at time 22.4151
FreqOffs for scan 324: -115.022 at time 22.4157
FreqOffs for scan 325: -115.025 at time 22.4163
FreqOffs for scan 326: -115.527 at time 22.5141
FreqOffs for scan 327: -115.537 at time 22.5159
FreqOffs for scan 328: -115.54 at time 22.5165
FreqOffs for scan 329: -115.543 at time 22.5171
FreqOffs for scan 330: -115.546 at time 22.5177
FreqOffs for scan 331: -115.549 at time 22.5183
FreqOffs for scan 332: -116.106 at time 22.6268
FreqOffs for scan 333: -116.115 at time 22.6287
FreqOffs for scan 334: -116.118 at time 22.6293
FreqOffs for scan 335: -116.121 at time 22.6299
FreqOffs for scan 336: -116.124 at time 22.6305
FreqOffs for scan 337: -116.127 at time 22.6311
FreqOffs for scan 338: -116.629 at time 22.7288
FreqOffs for scan 339: -116.638 at time 22.7306
FreqOffs for scan 340: -116.641 at time 22.7312
FreqOffs for scan 341: -116.644 at time 22.7318
FreqOffs for scan 342: -116.647 at time 22.7324
FreqOffs for scan 343: -116.649 at time 22.7327
FreqOffs for scan 344: -117.208 at time 22.8416
FreqOffs for scan 345: -117.217 at time 22.8434
FreqOffs for scan 346: -117.22 at time 22.8441
FreqOffs for scan 347: -117.223 at time 22.8446
FreqOffs for scan 348: -117.226 at time 22.8452
FreqOffs for scan 349: -117.229 at time 22.8458
FreqOffs for scan 350: -117.731 at time 22.9436
FreqOffs for scan 351: -117.74 at time 22.9454
FreqOffs for scan 352: -117.743 at time 22.9459
FreqOffs for scan 353: -117.746 at time 22.9465
FreqOffs for scan 354: -117.749 at time 22.9471
FreqOffs for scan 355: -117.752 at time 22.9477
FreqOffs for scan 356: -118.312 at time 23.0567
FreqOffs for scan 357: -118.322 at time 23.0587
FreqOffs for scan 358: -118.326 at time 23.0595
FreqOffs for scan 359: -118.329 at time 23.0601
FreqOffs for scan 360: -118.33 at time 23.0603
FreqOffs for scan 361: -118.331 at time 23.0604
FreqOffs for scan 362: -118.833 at time 23.1584
FreqOffs for scan 363: -118.843 at time 23.1602
FreqOffs for scan 364: -118.846 at time 23.1609
FreqOffs for scan 365: -118.849 at time 23.1615
FreqOffs for scan 366: -118.852 at time 23.162
FreqOffs for scan 367: -118.855 at time 23.1626
FreqOffs for scan 368: -119.412 at time 23.2711
FreqOffs for scan 369: -119.421 at time 23.2729
FreqOffs for scan 370: -119.424 at time 23.2734
FreqOffs for scan 371: -119.426 at time 23.274
FreqOffs for scan 372: -119.429 at time 23.2745
FreqOffs for scan 373: -119.432 at time 23.2751
FreqOffs for scan 374: -119.936 at time 23.3732
FreqOffs for scan 375: -119.945 at time 23.375
FreqOffs for scan 376: -119.948 at time 23.3756
FreqOffs for scan 377: -119.951 at time 23.3761
FreqOffs for scan 378: -119.953 at time 23.3766
FreqOffs for scan 379: -119.956 at time 23.3772
FreqOffs for scan 380: -120.514 at time 23.4859
FreqOffs for scan 381: -120.523 at time 23.4877
FreqOffs for scan 382: -120.526 at time 23.4883
FreqOffs for scan 383: -120.529 at time 23.4888
FreqOffs for scan 384: -120.532 at time 23.4893
FreqOffs for scan 385: -120.534 at time 23.4899
FreqOffs for scan 386: -121.037 at time 23.5879
FreqOffs for scan 387: -121.046 at time 23.5897
FreqOffs for scan 388: -121.049 at time 23.5902
FreqOffs for scan 389: -121.052 at time 23.5908
FreqOffs for scan 390: -121.055 at time 23.5913
FreqOffs for scan 391: -121.058 at time 23.5919
FreqOffs for scan 392: -121.616 at time 23.7007
FreqOffs for scan 393: -121.625 at time 23.7024
FreqOffs for scan 394: -121.628 at time 23.703
FreqOffs for scan 395: -121.631 at time 23.7035
FreqOffs for scan 396: -121.633 at time 23.7041
FreqOffs for scan 397: -121.636 at time 23.7046
FreqOffs for scan 398: -122.139 at time 23.8026
FreqOffs for scan 399: -122.148 at time 23.8043
FreqOffs for scan 400: -122.151 at time 23.8049
FreqOffs for scan 401: -122.153 at time 23.8054
FreqOffs for scan 402: -122.156 at time 23.806
FreqOffs for scan 403: -122.159 at time 23.8065
FreqOffs for scan 404: -122.718 at time 23.9154
FreqOffs for scan 405: -122.727 at time 23.9173
FreqOffs for scan 406: -122.73 at time 23.9178
FreqOffs for scan 407: -122.733 at time 23.9184
FreqOffs for scan 408: -122.736 at time 23.9189
FreqOffs for scan 409: -122.739 at time 23.9194
FreqOffs for scan 410: -123.239 at time 24.0169
FreqOffs for scan 411: -123.243 at time 24.0177
FreqOffs for scan 412: -123.244 at time 24.0179
FreqOffs for scan 413: -123.244 at time 24.018
FreqOffs for scan 414: -123.245 at time 24.0182
FreqOffs for scan 415: -123.246 at time 24.0184
FreqOffs for scan 416: -123.818 at time 24.1298
FreqOffs for scan 417: -123.823 at time 24.1307
FreqOffs for scan 418: -123.824 at time 24.131
FreqOffs for scan 419: -123.825 at time 24.1312
FreqOffs for scan 420: -123.826 at time 24.1314
FreqOffs for scan 421: -123.828 at time 24.1317
FreqOffs for scan 422: -124.341 at time 24.2317
FreqOffs for scan 423: -124.345 at time 24.2325
FreqOffs for scan 424: -124.346 at time 24.2328
FreqOffs for scan 425: -124.347 at time 24.233
FreqOffs for scan 426: -124.349 at time 24.2332
FreqOffs for scan 427: -124.35 at time 24.2334
FreqOffs for scan 428: -124.919 at time 24.3444
FreqOffs for scan 429: -124.923 at time 24.3452
FreqOffs for scan 430: -124.924 at time 24.3454
FreqOffs for scan 431: -124.925 at time 24.3455
FreqOffs for scan 432: -124.926 at time 24.3457
FreqOffs for scan 433: -124.931 at time 24.3467
FreqOffs for scan 434: -125.445 at time 24.4469
FreqOffs for scan 435: -125.455 at time 24.4488
FreqOffs for scan 436: -125.458 at time 24.4494
FreqOffs for scan 437: -125.461 at time 24.4499
FreqOffs for scan 438: -125.463 at time 24.4505
FreqOffs for scan 439: -125.466 at time 24.451
FreqOffs for scan 440: -126.024 at time 24.5596
FreqOffs for scan 441: -126.033 at time 24.5614
FreqOffs for scan 442: -126.036 at time 24.562
FreqOffs for scan 443: -126.038 at time 24.5625
FreqOffs for scan 444: -126.041 at time 24.5631
FreqOffs for scan 445: -126.044 at time 24.5636
FreqOffs for scan 446: -126.547 at time 24.6616
FreqOffs for scan 447: -126.556 at time 24.6634
FreqOffs for scan 448: -126.559 at time 24.664
FreqOffs for scan 449: -126.562 at time 24.6645
FreqOffs for scan 450: -126.565 at time 24.6651
FreqOffs for scan 451: -126.567 at time 24.6656
FreqOffs for scan 452: -127.126 at time 24.7744
FreqOffs for scan 453: -127.135 at time 24.7762
FreqOffs for scan 454: -127.137 at time 24.7767
FreqOffs for scan 455: -127.14 at time 24.7773
FreqOffs for scan 456: -127.143 at time 24.7778
FreqOffs for scan 457: -127.146 at time 24.7783
FreqOffs for scan 458: -127.649 at time 24.8764
FreqOffs for scan 459: -127.658 at time 24.8782
FreqOffs for scan 460: -127.661 at time 24.8788
FreqOffs for scan 461: -127.664 at time 24.8793
FreqOffs for scan 462: -127.667 at time 24.8799
FreqOffs for scan 463: -127.67 at time 24.8804
FreqOffs for scan 464: -128.228 at time 24.9892
FreqOffs for scan 465: -128.237 at time 24.991
FreqOffs for scan 466: -128.24 at time 24.9915
FreqOffs for scan 467: -128.243 at time 24.9921
FreqOffs for scan 468: -128.245 at time 24.9926
FreqOffs for scan 469: -128.248 at time 24.9931
FreqOffs for scan 470: -128.751 at time 25.0912
FreqOffs for scan 471: -128.761 at time 25.093
FreqOffs for scan 472: -128.764 at time 25.0936
FreqOffs for scan 473: -128.766 at time 25.0942
FreqOffs for scan 474: -128.769 at time 25.0947
FreqOffs for scan 475: -128.772 at time 25.0953
FreqOffs for scan 476: -129.33 at time 25.2039
FreqOffs for scan 477: -129.339 at time 25.2057
FreqOffs for scan 478: -129.342 at time 25.2062
FreqOffs for scan 479: -129.344 at time 25.2068
FreqOffs for scan 480: -129.348 at time 25.2075
FreqOffs for scan 481: -129.351 at time 25.208
FreqOffs for scan 482: -129.853 at time 25.3059
FreqOffs for scan 483: -129.862 at time 25.3077
FreqOffs for scan 484: -129.865 at time 25.3083
FreqOffs for scan 485: -129.869 at time 25.309
FreqOffs for scan 486: -129.872 at time 25.3095
FreqOffs for scan 487: -129.874 at time 25.3101
FreqOffs for scan 488: -130.43 at time 25.4183
FreqOffs for scan 489: -130.434 at time 25.4191
FreqOffs for scan 490: -130.435 at time 25.4193
FreqOffs for scan 491: -130.436 at time 25.4195
FreqOffs for scan 492: -130.437 at time 25.4198
FreqOffs for scan 493: -130.438 at time 25.42
FreqOffs for scan 494: -130.977 at time 25.525
FreqOffs for scan 495: -130.995 at time 25.5285
FreqOffs for scan 496: -130.998 at time 25.5291
FreqOffs for scan 497: -130.999 at time 25.5292
FreqOffs for scan 498: -130.999 at time 25.5293
FreqOffs for scan 499: -131 at time 25.5294
FreqOffs for scan 500: -131.534 at time 25.6335
FreqOffs for scan 501: -131.543 at time 25.6353
FreqOffs for scan 502: -131.546 at time 25.6358
FreqOffs for scan 503: -131.549 at time 25.6363
FreqOffs for scan 504: -131.551 at time 25.6369
FreqOffs for scan 505: -131.554 at time 25.6374
FreqOffs for scan 506: -132.057 at time 25.7355
FreqOffs for scan 507: -132.066 at time 25.7373
FreqOffs for scan 508: -132.069 at time 25.7378
FreqOffs for scan 509: -132.072 at time 25.7383
FreqOffs for scan 510: -132.075 at time 25.7389
FreqOffs for scan 511: -132.077 at time 25.7394
FreqOffs for scan 512: -132.636 at time 25.8482
FreqOffs for scan 513: -132.645 at time 25.85
FreqOffs for scan 514: -132.646 at time 25.8503
FreqOffs for scan 515: -132.649 at time 25.8508
FreqOffs for scan 516: -132.652 at time 25.8514
FreqOffs for scan 517: -132.655 at time 25.8519
FreqOffs for scan 518: -133.159 at time 25.9502
FreqOffs for scan 519: -133.168 at time 25.952
FreqOffs for scan 520: -133.172 at time 25.9527
FreqOffs for scan 521: -133.175 at time 25.9533
FreqOffs for scan 522: -133.178 at time 25.9538
FreqOffs for scan 523: -133.18 at time 25.9543
FreqOffs for scan 524: -133.738 at time 26.063
FreqOffs for scan 525: -133.747 at time 26.0647
FreqOffs for scan 526: -133.75 at time 26.0654
FreqOffs for scan 527: -133.753 at time 26.066
FreqOffs for scan 528: -133.756 at time 26.0665
FreqOffs for scan 529: -133.759 at time 26.0671
FreqOffs for scan 530: -134.261 at time 26.165
FreqOffs for scan 531: -134.27 at time 26.1667
FreqOffs for scan 532: -134.273 at time 26.1673
FreqOffs for scan 533: -134.276 at time 26.1678
FreqOffs for scan 534: -134.279 at time 26.1684
FreqOffs for scan 535: -134.281 at time 26.1689
FreqOffs for scan 536: -134.84 at time 26.2777
FreqOffs for scan 537: -134.849 at time 26.2795
FreqOffs for scan 538: -134.852 at time 26.2801
FreqOffs for scan 539: -134.855 at time 26.2806
FreqOffs for scan 540: -134.857 at time 26.2812
FreqOffs for scan 541: -134.861 at time 26.2819
FreqOffs for scan 542: -135.363 at time 26.3797
FreqOffs for scan 543: -135.372 at time 26.3814
FreqOffs for scan 544: -135.375 at time 26.382
FreqOffs for scan 545: -135.377 at time 26.3825
FreqOffs for scan 546: -135.381 at time 26.3833
